content,score,thumbsUpCount,reviewCreatedVersion,at,app
"Ils y a des films et des séries intéressantes à regarder, pour ça je mets 4 étoiles mais par contre 1 étoiles pour l'interface utilisateur. Ce n'est pas clair du tout, on se perd. Les séries ou films en cours par moment disparaissent. Bref a retravailler car la concurrence a pris de l'avance",3,16,3.0.285.22147,2020-11-16 16:56:47,prime
"Les pubs sont chiantes... Et il y a un certain nombre de films qui sont d'office en français sans possibilité de passer en VO... Le choix des séries est moyen, les séries originales amazon sont parfois très bien, mais généralement pas terrible. Perso j'ai prime pour tout ce que ça offre, mais s'il n'y avait que les vidéos je ne crois pas que je continuerais à payer.",2,30,3.0.283.39547,2020-11-08 01:34:17,prime
"Je ne peux pas regarder une seul épisode sans qu'il y ai des bugs (l'image s'arrête par contre l'audio continue). J'ai débuté mon essai 30 jours gratuit, je suis extremement déçu. Heureusement que je ne paie pas parce que essayer de regarder pendant 1h30 un épisode qui ne dure en réalité 45 minute, c'est très très chiant. Si cela ne ce régle pas, je pense me désabonner d'ici quelques jours.",1,48,3.0.283.39545,2020-11-05 13:59:34,prime
"La diversité des films et séries pour les adultes et enfants commencent à laisser désiré. Contrairement au début de l'ouverture de l'application. Certaines séries et films sont retiré trop tôt, la majorité des film et séries qui était gratuit avant grâce au soi-disant avantage prime sont disponibles que en location ou en abonnement OCS, on paie déjà pour un abonnement prime il faut encore payer d'autres abonnements. Point positif le temps des téléchargements hors ligne a été amélioré.",3,3,3.0.282.8447,2020-10-20 22:00:35,prime
"Mérite pas même 2 étoiles certains film reste en audio anglais sous titre en anglais. Je pensais que c'était un bug. Mais non On ne peut pas changer la langue... Ce n est pas nouveau Amazon prime On est en France pour certains C est possibles de régler ce problème de langue audio en français sur certains film. C est un minimum pour le client français, qui parle en français et que les films qui souhaitent regarder soit en français.. Un minimum",1,4,3.0.285.22147,2020-11-21 19:24:57,prime
"Plutôt bien mais pas mal de bugs a la con qui sont corrigables simplement . Le bouton pour passer les ""pubs"" avant certains épisodes qui est juste derrière le bouton ""skip intro"" rendant son accès d'impossible a difficile en fonction de l'écran. L'intégration avec Google home , impossible de changer d'épisode , le volume et la pause/lecture marchent mais impossible de naviguer sans son téléphone/tablette . Les publicités , même interne , sont trop nombreuses . Sinon bien 😁",3,52,3.0.282.8447,2020-10-14 00:00:26,prime
"Très bonne appli que j'utilise très souvent. Le choix est important. L'ergonomie est bien pensée. juste un petit bémol sur la stabilité. Pendant quelques jours, l'appli ne conservais pas ma sélection VO et sous titres en français. Ce problème semble corrigé maintenant. Merci",4,8,3.0.281.24847,2020-09-30 19:12:41,prime
"Si je pouvais mettre 0 étoile je le ferais, j'ai encore jamais vu une appli autant beuger, sur chaque épisode c'est saturer au niveau du son et l'image freeze, puis écran noir et plus rien, j'ai une très bonne connection internet, c'est inadmissible de payer pour une qualité médiocre. Avec l'argent que vous brassez vous pourriez faire un effort sur la qualité de vos prestations",1,33,3.0.280.30845,2020-09-27 13:44:51,prime
"Application imbuvable, toutes les saisons sont séparées, le moteur de recherche pas très bon, on a la distribution des acteurs par scène, très facultatif, on sait jamais si il y a des bonus, .... etc En résumé elle est pas claire du tout et pas très réactive. Dommage il y a du bon contenu PS : Faites votre sauce mais insiprez-vous de Netflix ou autre L'application contribue fortement à l'adhésion ou non à un service, vous y gagnerez grandement à l'améliorer et la refondre totalement 😉",1,9,3.0.279.35947,2020-09-22 09:17:28,prime
"Je mettrai 5 étoiles sur la télé mais sur tout le reste c'est une catastrophe, comme d'autres l'ont déjà dit écran noir avec le son qui continu ou alors coupure son écran entre 3 et 5 secondes avant de poursuivre et ça parfois toutes les 10s ou toutes les minutes tout le long de l'épisode ! J'ai tout testé que faut il faire pour résoudre ce problème ? Faites une mise à jour où comme d'autres je vais finir par me désabonner et retourner sur Netflix !",1,18,3.0.285.22145,2020-11-14 22:22:26,prime
"Bonne qualité vidéo, des séries que j'aime bien. Miniature vidéo quand je veux utiliser une autre appli, ça j'apprécie bcp et pas de pub 👍 Je retire 1 une étoile parce que les films sont pour la plupart de mauvais films et ça, c'est dommage... je n'ai pas encore réussi à trouver un seul film prime qui soit bien... Globalement, je suis contente de ce service prime 😊",4,41,3.0.283.33947,2020-11-02 07:41:17,prime
"Très bonne experience, les series sont complètes, comme south park. Propose des ajout de contenu payant comme les mangas tout en les incluant dans l'application une fois acheté. Les series primevidéo sont de qualité niveau graphisme, acteurs et contenue comme carnival row. Je n'ai rencontre aucun problème avec l'application en 1an. Je recommande !",5,18,3.0.285.22147,2020-11-11 00:34:19,prime
"Très bien, seul bémol, on n'a pas le choix de la qualité de la vidéo et prend obligatoirement la plus élevé, résultat, ça consomme énormément d'internet.",3,0,3.0.283.39547,2020-11-26 10:29:23,prime
"L'application est bien dans l'ensemble mais en revanche il y a un vrai problème avec chromecast. Impossible de l'utiliser avec l'application j'ai le message erreur ""CAST_PLAYBACK_ERROR"" je trouve cela dommage et c'est ce qui fait que je ne l'utilise presque plus. Regarder sur le téléphone c'est trop petit.",3,17,3.0.282.8447,2020-10-24 11:00:10,prime
"Catalogue avec quelques films/séries intéressants (note 3,5 / 5 pour le contenu), avec souvent la note IMDB des films, pour choisir c'est bien. Ce qui est décevant : - beaucoup trop de liens vers des films payants au travers de Amazon, - Amazon ne sait pas qu'il existe des enfants de plus de 12 ans et de moins de 18 ans: Il y une fonction profil, le profil moins de 12 ans existe ; ensuite les + de 12 ans ont accès au catalogue adulte... ""The Boys"" pour des enfants 12 ans: Ça craint...",2,7,3.0.285.22147,2020-11-13 00:53:52,prime
"L'application bugg beaucoup et fait également bugger le téléphone, je suis constamment obligé de désinstaller et réinstaller l'application ou bien de redémarrer mon téléphone.",2,0,3.0.286.33947,2020-11-29 10:40:40,prime
Super appli pas de problème fonctionne très bien,5,0,3.0.287.13947,2020-12-10 16:38:48,prime
"Y'a encore du boulot niveau devs, pour égaler votre principal concurrent que ce soit sur android ou sur pc. Les sous-titres change de langue d'un épisode à l'autre, impossibilité de changer d'épisode pendant la lecture, sauvegarde de l'avancement non synchronisé entre android et pc, lecture qui rame, réglage de luminosité impossible, pas de notation pour dire si l'on a aimé ou pas, etc..",2,37,3.0.279.35947,2020-09-21 21:53:12,prime
"Moins pratique que Netflix, même si l'interface est sensiblement identique. Parfois ne se rappelle pas où on s'est arrêté et donc reprend la série 2 ou 3 épisodes avant le dernier visionné. C'est souvent pénible. Pub obligatoire entre les épisodes aussi. C'est lassant.",2,3,3.0.279.35947,2020-09-25 08:56:18,prime
Très peu de films en version originale ! Presque systématiquement seule la version doublée est disponible !! Comment c'est possible qu'en 2020 on ne puisse meme pas choisir la langue ! Surtout que techniquement ça ne doit pas être bien compliqué !,1,3,3.0.281.24847,2020-10-02 18:27:27,prime
"Très bonne plate-forme, avec des contenus variés offrants un large choix de séries et films. J'ai pu découvrir d'excellentes séries, comme the Boys ou the man in the high castle.... Dans la partie comédie, les one man show sont appréciables, avec notamment Alban Ivanov et Fabrice eboue, et d'autres... Je découvre petit à petit car je me servais principalement de Netflix. J'espère que le panel continuera d'évolué pour venir ""chatouiller"" un petit plus netflix. Bravo à vos équipes, continuez.",4,11,3.0.280.30847,2020-09-23 13:34:43,prime
"L'application est génial. Elle fonctionne super bien et très intuitif aussi. J adore le fait qu'on peux toute télécharger, pas comme Netflix que le contenue n'es pas toute téléchargeable",5,1,3.0.285.22147,2020-11-28 13:07:17,prime
"Ici je ne note que l appli et non le catalogue Application pas du tout intuitive. On sent qu' il y a une volonté d avoir des améliorations , mais il y a de grosse lacune . Je trouve vraiment que c est super brouillon entre la boutique les chaînes les films payant gratuit , les pubs.",2,1,3.0.282.8445,2020-10-19 19:21:27,prime
"Grosse arnaque, j'ai installé et vu qu'il fallait payer EN PLUS de l'abonnement de base pour regarder des anime. En vue de noël, on à pris l'essais manga pour voir si ça valait la peine de le prendre, c'est là qu'on à vu que les deux anime que l'on voulait regarder (the promised Neverland et La saison 3 de l'attaque des titans) ETAIT EN TRAIN DE SE FAIRE ENLEVÉS! Bref, très déçus.",1,1,3.0.285.22147,2020-11-13 19:26:08,prime
Difficile de trouver du contenu en Français...,3,0,3.0.287.13947,2020-12-15 05:43:30,prime
"Application mobile plus que décevante : impossible de regarder les nouvelles saisons de certaines séries (The Boys, American Gods et The Walking dead World beyond) sur Android. Si vous n'avez pas votre PC portable ou TV, passez votre chemin... Le seul + est la possibilité de télécharger des épisodes en WiFi et de pouvoir les regarder offline.",2,11,3.0.281.29247,2020-10-06 12:55:34,prime
"Il serait intéressant que toutes les séries et film soient en FR, non seulement dans le dialogue, mais également dans les commentaires pendant la vidéo. Même si le français n'est pas la langue la plus parlée, elle reste celle des diplomates, elle reste également la plus belle du monde. Il est agaçant de regarder une série en FR (oui, sans comparaison avec les langues originelles), avec des textes en anglais non traduit. Vu ce qu'est Amazon, je pense que ce détail est nécessaire.",3,33,3.0.280.30847,2020-09-25 22:30:23,prime
L'application est nickel dommage qu'on ne puisse pas profiter de l'hdr ni des plus hautes résolutions que le 1080p sur mobile alors que certains smartphones sont compatibles.. De plus je ne comprends pas trop l'intérêt de proposer du contenu seulement dans des langues autres que celles du pays en question. En effet il y a beaucoup de films et séries proposés mais une bonne partie n'est pas dans la langue que j'ai choisi. Je trouve cela vraiment dommage.,4,10,3.0.281.24847,2020-10-02 10:45:38,prime
Bien mais l'application se bloque en lecture sur mon Chromecast depuis la dernière mise à jour et je suis obligé de forcer l'arrêt de l'App pour qu'elle refonctionne...,3,2,3.0.286.33947,2020-11-30 20:34:23,prime
"trop de film anglais pas assez en francais !!!!! je suis avec prime et jadore le fait quil y ai autant de film mais pour la plus par il sont tous en anglais sans pouvoir les mettre en francais ( et je suis nul en anglais ) donc sa serait vraiment un point important a verifier, corriger, parce que pour linstant cest mieux dallez ecouter des film sur netflix tu trouve plus de film francais sur leur site que sur amazon video.... bref cest mon point de vue !",2,3,3.0.285.22145,2020-11-23 03:34:39,prime
"Au final pour voir les meilleures séries et films comme certains dessins animés pour enfants, il faut s'abonner à des chaînes, dépenser encore... Bref pas top top, je paie l'abonnement à l'année, ça suffit largement. Pourquoi payer un abonnement, pour que la plupart du contenu soit encore payant ? Il y a quelque chose d'ilogique dans tous ça.",3,13,3.0.281.24847,2020-10-03 01:09:40,prime
On a des problèmes pour télécharger en français merci,3,1,3.0.287.20245,2021-01-10 18:45:54,prime
Ce qui m'énerve dans ce service c'est le faite de payer un abonnement et d'avoir plein de pub pour d'autre séries ou films. Je vous conseil de rentre sa actif ou passif cette option dans les paramètres de l'application. Car le faite de nous rabâcher avec des pubs nous donne vraiment pas envie de les regarder. Changer votre service marketing...,2,6,3.0.282.8447,2020-10-26 00:30:12,prime
"J'adore et particulièrement le fait de mettre en petite fenêtre et pouvoir faire autre chose sur le tel, comme jouer écrire des message tout en continuant le film.",5,1,3.0.286.33945,2020-11-30 15:51:08,prime
"Le contenu offre de tout, mais contrairement aux rumeurs on trouve aussi de la Top qualité. Si en plus vous utilisez le service de livraison Prime, le service musique, photos et cloud on va dire qu'on en a pour son pognon. S'est pas Stadia qui va lui faire de l'ombre avec son abonnement hors de prix pour le contenant, reveillons-nous!",5,10,3.0.285.22147,2020-11-15 06:47:11,prime
"Petit bémol ! Les sous titres ne sont pas disponibles à chaque fois. Étant mal entendante, je ne regarde les programmes qu'avec les sous titres.",4,0,3.0.286.33947,2020-11-30 18:22:59,prime
